name,id,amount,price,category,main_product_name,main_product_id,shipping_from,ratings,vendor
112g Gmo Cookies,rlq,1 piece,$539,flowers,28g GMO Cookies Limted Run!,p15,United States,8,triceraterps
28g GMO Cookies Limted Run!,p15,,$142,flowers,28g GMO Cookies Limted Run!,p15,United States,8,triceraterps
L.A. Cheesecake - Outdoor (16oz),fzv,16 oz,"$1,099",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
,g03,24 oz,"$1,574",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
,g07,32 oz,"$2,049",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
,g0b,40 oz,"$2,524",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
,g0j,64 oz,"$3,799",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
,g0n,80 oz,"$4,559",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
,g0r,96 oz,"$5,199",flowers,L.A. Cheesecake - Outdoor (16oz),fzv,United States,5,Vendy_McVendface
3.5g Cherry Pie Indoor,o0w,3.5 grams,$35,flowers,3.5g Cherry Pie Indoor,o0w,United States,3,StrainPirate
,o10,1 ounce,$250,flowers,3.5g Cherry Pie Indoor,o0w,United States,3,StrainPirate
Mimosa AAA+++ HP,aqv,,"$1,400",flowers,Mimosa AAA+++ HP,aqv,United States,2,CatsNamedPablo
Special offer! 1 LB/454g Low quality Greenhouse WEED $970,s3s,,$970,flowers,Special offer! 1 LB/454g Low quality Greenhouse WEED $970,s3s,United States,New,WA2018
Legendary Starburst (6 Pieces/133MG Per Piece),s3q,,$27.99,flowers,Legendary Starburst (6 Pieces/133MG Per Piece),s3q,United States,New,iamlegend1
,s3k,3.5 grams,$65,flowers,14g Sugar Cookies,s3c,United States,New,ForcesOfNature
,s3o,7 grams,$120,flowers,14g Sugar Cookies,s3c,United States,New,ForcesOfNature
14g Sugar Cookies,s3c,14 grams,$210,flowers,14g Sugar Cookies,s3c,United States,New,ForcesOfNature
,s38,1 ounce,$390,flowers,14g Sugar Cookies,s3c,United States,New,ForcesOfNature
,s33,4 ounces,$675,flowers,"Indoor, mimosa zkittles ice cream HP cake  HP",s2z,United States,New,CatsNamedPablo
"Indoor, mimosa zkittles ice cream HP cake  HP",s2z,8 ounces,"$1,300",flowers,"Indoor, mimosa zkittles ice cream HP cake  HP",s2z,United States,New,CatsNamedPablo
,qzk,1 pound,"$2,500",flowers,"Indoor, mimosa zkittles ice cream HP cake  HP",s2z,United States,New,CatsNamedPablo
Badder (4oz),s1o,4 ounces,$949,flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (16oz),s1w,16 ounces,"$3,499",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (20oz),s20,20 ounces,"$4,249",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (24oz),s24,24 ounces,"$4,999",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (32oz),s28,32 ounces,"$6,649",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (40oz),s2c,40 ounces,"$8,249",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (48oz),s2g,48 ounces,"$9,799",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (64oz),s2k,64 ounces,"$12,799",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (80oz),s2o,80 ounces,"$14,999",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Badder (8oz),s1s,,"$1,799",flowers,Badder (8oz),s1s,United States,New,Vendy_McVendface
Custom Requested Listing,s1f,,$210,flowers,Custom Requested Listing,s1f,United States,New,green_usa
Custom Requested Listing,s1b,,$210,flowers,Custom Requested Listing,s1b,United States,New,green_usa
TIP JAR! THANK YOU ALL!,s14,,$1,flowers,TIP JAR! THANK YOU ALL!,s14,United States,New,William_Shatner
,s0w,1 ounce,$175,flowers,8z Diablo OG (Bargain Light Dep),s0n,United States,New,ForcesOfNature
,rqr,2 ounces,$330,flowers,8z Diablo OG (Bargain Light Dep),s0n,United States,New,ForcesOfNature
,s0s,4 ounces,$650,flowers,8z Diablo OG (Bargain Light Dep),s0n,United States,New,ForcesOfNature
8z Diablo OG (Bargain Light Dep),s0n,8 ounces,"$1,200",flowers,8z Diablo OG (Bargain Light Dep),s0n,United States,New,ForcesOfNature
,ry8,8 oz,"$1,199",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
Indoor A - Wedding OG (16oz),ryc,16 oz,"$2,199",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,ryg,20 oz,"$2,724",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,ryk,24 oz,"$3,249",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,ryo,40 oz,"$5,174",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,rys,48 oz,"$6,099",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,ryw,64 oz,"$7,899",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,rz0,80 oz,"$9,699",flowers,Indoor A - Wedding OG (16oz),ryc,United States,New,Vendy_McVendface
,rvs,3.5 g,$70,flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,7 g,$140,flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
,rw0,14 g,$255,flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
,rw4,1 oz,$465,flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
,rw8,2 oz,$875,flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
,rwc,4 oz,"$1,640",flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
,rwg,8 oz,"$3,165",flowers,7g Indoor Top Shelf Designer Exotic Black Cherry Gelato by Connected,rvw,United States,New,TreesNTreats
,rv3,3.5 g,$75,flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,7 g,$145,flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
,rvb,14 g,$265,flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
,rvf,1 oz,$485,flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
,rvj,2 oz,$915,flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
,rvn,4 oz,"$1,720",flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
,rvr,8 oz,"$3,350",flowers,7g Indoor Top Shelf Designer Exotic Gelato 41 by Connected,rv7,United States,New,TreesNTreats
,ru8,3.5 g,$85,flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,7 g,$170,flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
,rug,14 g,$320,flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
,ruk,28 g,$590,flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
,ruo,2 oz,"$1,125",flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
,rur,4 oz,"$2,140",flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
,ruv,8 oz,"$4,165",flowers,7g Indoor Top Shelf Designer Exotic Lazy Dayz by Jelly Cannabis Co,ruc,United States,New,TreesNTreats
7 grams Orange Creamsicle Hybrid Sativa,ru3,,$55,flowers,7 grams Orange Creamsicle Hybrid Sativa,ru3,United States,New,cannadepot
,rs0,7 grams,$60,flowers,White Russian Light Dep,rrn,United States,New,BuddhaBazaar
,rrr,28 grams,$200,flowers,White Russian Light Dep,rrn,United States,New,BuddhaBazaar
White Russian Light Dep,rrn,112 grams,$700,flowers,White Russian Light Dep,rrn,United States,New,BuddhaBazaar
,rrj,448 grams,"$2,400",flowers,White Russian Light Dep,rrn,United States,New,BuddhaBazaar
,rqf,7 g,$80,flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
,rqb,14 g,$140,flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
,rq7,1 oz,$265,flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
,rq3,2 oz,$500,flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
,rpz,4 oz,$950,flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,8 oz,"$1,850",flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
,rpr,1 lbs,"$3,550",flowers,227g 8 Ounces Half Pound HP Ice Cream Cake Early Harvest Top-Shelf Exotic Indoor Flower,rpv,United States,New,TreesNTreats
,rnj,28 grams,$180,flowers,56g Green Punch,rnn,United States,New,TinySnail
56g Green Punch,rnn,56 grams,$360,flowers,56g Green Punch,rnn,United States,New,TinySnail
,rnr,112 grams,$675,flowers,56g Green Punch,rnn,United States,New,TinySnail
,rnv,224 grams,"$1,300",flowers,56g Green Punch,rnn,United States,New,TinySnail
,rnz,448 grams,"$2,550",flowers,56g Green Punch,rnn,United States,New,TinySnail
Custom for seedless,rmr,,"$3,000",flowers,Custom for seedless,rmr,United States,New,CatsNamedPablo
,rmk,112 grams,$250,flowers,HALF POUND of Gelato Smalls. Super Cheap! A bit leafy and stemmy.,rmg,United States,New,William_Shatner
HALF POUND of Gelato Smalls. Super Cheap! A bit leafy and stemmy.,rmg,224 grams,$450,flowers,HALF POUND of Gelato Smalls. Super Cheap! A bit leafy and stemmy.,rmg,United States,New,William_Shatner
,rmc,1 pound,$800,flowers,HALF POUND of Gelato Smalls. Super Cheap! A bit leafy and stemmy.,rmg,United States,New,William_Shatner
28g Trainwreck Greenhouse,rla,,$112,flowers,28g Trainwreck Greenhouse,rla,United States,New,triceraterps
1 LB/454g Fresh Indoor Mix Shake $400 ONLY!!!,rhg,,$400,flowers,1 LB/454g Fresh Indoor Mix Shake $400 ONLY!!!,rhg,United States,New,WA2018
,rds,28 grams,$180,flowers,Trinity OG Light Dep,re4,United States,New,BuddhaBazaar
Trinity OG Light Dep,re4,112 grams,$600,flowers,Trinity OG Light Dep,re4,United States,New,BuddhaBazaar
,re8,448 grams,"$2,000",flowers,Trinity OG Light Dep,re4,United States,New,BuddhaBazaar
Platinum OG POUND (ESCROW),qpr,1 pound,"$2,500",flowers,Platinum OG POUND (direct pay),qpn,United States,New,budsanddrugs
Platinum OG POUND,r2r,2 pound+,"$2,300 / lbs",flowers,Platinum OG POUND (direct pay),qpn,United States,New,budsanddrugs
Platinum OG POUND (direct pay),qpn,,"$2,400",flowers,Platinum OG POUND (direct pay),qpn,United States,New,budsanddrugs
,p73,7 pcs,$49,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
,p7f,14 pcs,$98,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
,p7j,28 pcs,$196,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
,p7n,50 pcs,$350,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
,p7v,100 pcs+,$5.50 / pcs,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,250 pcs+,$4.50 / pcs,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
,p83,500 pcs+,$3.50 / pcs,flowers,"250x Toast Brand PreRolled Dispensary Licensed Cigarette Joints 2:1 CBD:THC ""Original Slices""",p7z,United States,New,TreesNTreats
**(7g) Slymer OG**,nm8,7 g,$67.90,flowers,**(7g) Slymer OG**,nm8,United States,New,TerpTrain
,nm4,14 g,$135.80,flowers,**(7g) Slymer OG**,nm8,United States,New,TerpTrain
,nm0,28 g,$243.60,flowers,**(7g) Slymer OG**,nm8,United States,New,TerpTrain
,nlw,56 g,$431.20,flowers,**(7g) Slymer OG**,nm8,United States,New,TerpTrain
,nls,112 g,$862.40,flowers,**(7g) Slymer OG**,nm8,United States,New,TerpTrain
,nlo,224 g,"$1,550",flowers,**(7g) Slymer OG**,nm8,United States,New,TerpTrain
Rascal OG AA Indoor (8oz),n8z,,"$1,299",flowers,Rascal OG AA Indoor (8oz),n8z,United States,New,Vendy_McVendface
4g Presidential OG Medical Grade Indica,3ha,4 grams,$41,flowers,4g Presidential OG Medical Grade Indica,3ha,United States,New,green_usa
,3hc,7 grams,$69,flowers,4g Presidential OG Medical Grade Indica,3ha,United States,New,green_usa
,3he,10 grams,$105,flowers,4g Presidential OG Medical Grade Indica,3ha,United States,New,green_usa
,q4z,3.5 g,$45,sativa,28g Cake Mix Modern Indoor Medical Marijuana,pmc,United States,42,SFTreats
,q4v,7 g,$80,sativa,28g Cake Mix Modern Indoor Medical Marijuana,pmc,United States,42,SFTreats
,q4r,14 g,$145,sativa,28g Cake Mix Modern Indoor Medical Marijuana,pmc,United States,42,SFTreats
28g Cake Mix Modern Indoor Medical Marijuana,pmc,28 g,$275,sativa,28g Cake Mix Modern Indoor Medical Marijuana,pmc,United States,42,SFTreats
,pmg,56 g,$475,sativa,28g Cake Mix Modern Indoor Medical Marijuana,pmc,United States,42,SFTreats
,pmk,112 g,$850,sativa,28g Cake Mix Modern Indoor Medical Marijuana,pmc,United States,42,SFTreats
Jack Herer - 1/8 oz,1s3,3.5 grams,$55,sativa,Jack Herer - 1/8 oz,1s3,United States,88,outerviscera
,k5j,0.5 ounce,$190,sativa,Jack Herer - 1/8 oz,1s3,United States,88,outerviscera
,p0o,1 ounce,$350,sativa,Jack Herer - 1/8 oz,1s3,United States,88,outerviscera
Custom Order,2vu,,$1,indica,Custom Order,2vu,United States,147,outerviscera
28g Blackberry Kush Light Dep Greenhouse Medical Marigjuana,1x7,28 grams,$175,indica,28g Blackberry Kush Light Dep Greenhouse Medical Marigjuana,1x7,United States,50,SFTreats
,1x8,56 grams,$325,indica,28g Blackberry Kush Light Dep Greenhouse Medical Marigjuana,1x7,United States,50,SFTreats
,1xi,112 grams,$600,indica,28g Blackberry Kush Light Dep Greenhouse Medical Marigjuana,1x7,United States,50,SFTreats
,qww,227 grams,"$1,150",indica,28g Blackberry Kush Light Dep Greenhouse Medical Marigjuana,1x7,United States,50,SFTreats
,qx0,454 grams,"$2,250",indica,28g Blackberry Kush Light Dep Greenhouse Medical Marigjuana,1x7,United States,50,SFTreats
Bubba Kush,m6g,28 grams,$161,indica,Bubba Kush,m6g,United States,74,CaliCannabisClub
,m6c,56 grams,$319,indica,Bubba Kush,m6g,United States,74,CaliCannabisClub
,m68,112 grams,$632,indica,Bubba Kush,m6g,United States,74,CaliCannabisClub
,m64,224 grams,"$1,250",indica,Bubba Kush,m6g,United States,74,CaliCannabisClub
,m60,448 grams,"$2,470",indica,Bubba Kush,m6g,United States,74,CaliCannabisClub
,k7w,56 grams,$300,indica,Cherry Pie,jwg,United States,59,GreenOutlet
Cherry Pie,jwg,112 grams,$575,indica,Cherry Pie,jwg,United States,59,GreenOutlet
,jwc,224 grams,"$1,125",indica,Cherry Pie,jwg,United States,59,GreenOutlet
,jw8,448 grams,"$2,195",indica,Cherry Pie,jwg,United States,59,GreenOutlet
Custom Order/Tip Jar,1r4,,$1,indica,Custom Order/Tip Jar,1r4,United States,108,bestcoastbud
,h0k,3.5 grams,$35,indica,7g Sherbert (Cali Standards),h0o,United States,35,CaliKindness
7g Sherbert (Cali Standards),h0o,7 grams,$60,indica,7g Sherbert (Cali Standards),h0o,United States,35,CaliKindness
,h0s,14 grams,$110,indica,7g Sherbert (Cali Standards),h0o,United States,35,CaliKindness
,h0w,28 grams,$200,indica,7g Sherbert (Cali Standards),h0o,United States,35,CaliKindness
,lhz,112 grams,$385,indica,1 LB Gas Valley OG GREENHOUSE,li7,United States,14,CaliTerps
,li3,224 grams,$745,indica,1 LB Gas Valley OG GREENHOUSE,li7,United States,14,CaliTerps
1 LB Gas Valley OG GREENHOUSE,li7,1 pound,"$1,465",indica,1 LB Gas Valley OG GREENHOUSE,li7,United States,14,CaliTerps
,o7s,3 pound+,"$1,435 / lbs",indica,1 LB Gas Valley OG GREENHOUSE,li7,United States,14,CaliTerps
Topanga Canyon OG 1/8 oz,p14,4 grams,$50,indica,Topanga Canyon OG 1/8 oz,p14,United States,9,outerviscera
,p1c,0.5 ounce,$160,indica,Topanga Canyon OG 1/8 oz,p14,United States,9,outerviscera
,qqf,1 ounce,$290,indica,Topanga Canyon OG 1/8 oz,p14,United States,9,outerviscera
Face Off OG - 1/8 oz,pkz,3.5 grams,$45,indica,Face Off OG - 1/8 oz,pkz,United States,7,outerviscera
,pl3,0.5 ounce,$160,indica,Face Off OG - 1/8 oz,pkz,United States,7,outerviscera
,qqr,1 ounce,$290,indica,Face Off OG - 1/8 oz,pkz,United States,7,outerviscera
True OG 1/8 oz,oar,4 grams,$45,indica,True OG 1/8 oz,oar,United States,7,outerviscera
,oas,0.5 ounce,$160,indica,True OG 1/8 oz,oar,United States,7,outerviscera
,qqb,1 ounce,$290,indica,True OG 1/8 oz,oar,United States,7,outerviscera
Nobu Kush 1/8 oz,mcs,4 grams,$50,indica,Nobu Kush 1/8 oz,mcs,United States,7,outerviscera
,mcw,14 grams,$160,indica,Nobu Kush 1/8 oz,mcs,United States,7,outerviscera
,qpz,1 ounce,$290,indica,Nobu Kush 1/8 oz,mcs,United States,7,outerviscera
Bubba Kush - 1/8 oz,pz3,3.5 grams,$45,indica,Bubba Kush - 1/8 oz,pz3,United States,6,outerviscera
,pz7,0.5 ounce,$160,indica,Bubba Kush - 1/8 oz,pz3,United States,6,outerviscera
,qqz,1 ounce,$290,indica,Bubba Kush - 1/8 oz,pz3,United States,6,outerviscera
Sherbert,k97,,"$1,600",indica,Sherbert,k97,United States,5,GreenOutlet
SFV x TK OG - 1/8 oz,pkr,3.5 grams,$50,indica,SFV x TK OG - 1/8 oz,pkr,United States,2,outerviscera
,pkv,0.5 ounce,$190,indica,SFV x TK OG - 1/8 oz,pkr,United States,2,outerviscera
,qqn,1 ounce,$340,indica,SFV x TK OG - 1/8 oz,pkr,United States,2,outerviscera
,o6c,112 grams,$675,indica,1 LB Platinum Bubba Kush INDOOR,o6k,United States,1,CaliTerps
,o6g,224 grams,"$1,325",indica,1 LB Platinum Bubba Kush INDOOR,o6k,United States,1,CaliTerps
1 LB Platinum Bubba Kush INDOOR,o6k,1 pound,"$2,575",indica,1 LB Platinum Bubba Kush INDOOR,o6k,United States,1,CaliTerps
Mendo's Breath - 1 oz. Flower - Indica,krs,,$245,indica,Mendo's Breath - 1 oz. Flower - Indica,krs,United States,New,ObsidianLabs
3.5g Sour Orange Kush (Cali Standards),nt3,3.5 grams,$35,indica,3.5g Sour Orange Kush (Cali Standards),nt3,United States,6,CaliKindness
,nt7,7 grams,$60,indica,3.5g Sour Orange Kush (Cali Standards),nt3,United States,6,CaliKindness
,nsv,14 grams,$110,indica,3.5g Sour Orange Kush (Cali Standards),nt3,United States,6,CaliKindness
,ntb,28 grams,$200,indica,3.5g Sour Orange Kush (Cali Standards),nt3,United States,6,CaliKindness
Custom/Multi-item/Tip Jar,1ef,,$1,hybrid,Custom/Multi-item/Tip Jar,1ef,United States,85,StickyKitty
~White Runtz~,la7,56 grams,$490,hybrid,~White Runtz~,la7,United States,39,GreenOutlet
,l9z,112 grams,$950,hybrid,~White Runtz~,la7,United States,39,GreenOutlet
,l9v,224 grams,"$1,875",hybrid,~White Runtz~,la7,United States,39,GreenOutlet
,l9r,448 grams,"$3,675",hybrid,~White Runtz~,la7,United States,39,GreenOutlet
Sweet Berry,o60,28 grams,$173,hybrid,Sweet Berry,o60,United States,151,GreenOutlet
,o5w,56 grams,$339,hybrid,Sweet Berry,o60,United States,151,GreenOutlet
,o5s,112 grams,$664,hybrid,Sweet Berry,o60,United States,151,GreenOutlet
,o5o,224 grams,"$1,300",hybrid,Sweet Berry,o60,United States,151,GreenOutlet
,o5k,448 grams,"$2,541",hybrid,Sweet Berry,o60,United States,151,GreenOutlet
,pef,14.17 grams,$104,hybrid,Variety Pack - Light Dep - 1oz (28.35g),pej,United States,30,TheResistance
Variety Pack - Light Dep - 1oz (28.35g),pej,28.35 grams,$189,hybrid,Variety Pack - Light Dep - 1oz (28.35g),pej,United States,30,TheResistance
,pek,56.7 grams,$347,hybrid,Variety Pack - Light Dep - 1oz (28.35g),pej,United States,30,TheResistance
,peo,85.05 grams,$498,hybrid,Variety Pack - Light Dep - 1oz (28.35g),pej,United States,30,TheResistance
,pf3,113.4 grams,$648,hybrid,Variety Pack - Light Dep - 1oz (28.35g),pej,United States,30,TheResistance
,daf,7.09 grams,$62,hybrid,Girl Scout Cookies - Organic Light Dep - 1.0 oz (28.35g),dan,United States,118,TheResistance
,daj,14.17 grams,$91,hybrid,Girl Scout Cookies - Organic Light Dep - 1.0 oz (28.35g),dan,United States,118,TheResistance
Girl Scout Cookies - Organic Light Dep - 1.0 oz (28.35g),dan,28.35 grams,$175,hybrid,Girl Scout Cookies - Organic Light Dep - 1.0 oz (28.35g),dan,United States,118,TheResistance
,or0,56.7 grams,$330,hybrid,Girl Scout Cookies - Organic Light Dep - 1.0 oz (28.35g),dan,United States,118,TheResistance
,q5f,3.5 g,$45,hybrid,28g Vanilla Frosting Modern Indoor Medical Marijuana,pqr,United States,19,SFTreats
,q5b,7 g,$80,hybrid,28g Vanilla Frosting Modern Indoor Medical Marijuana,pqr,United States,19,SFTreats
,q53,14 g,$145,hybrid,28g Vanilla Frosting Modern Indoor Medical Marijuana,pqr,United States,19,SFTreats
28g Vanilla Frosting Modern Indoor Medical Marijuana,pqr,28 g,$275,hybrid,28g Vanilla Frosting Modern Indoor Medical Marijuana,pqr,United States,19,SFTreats
